"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Zhao Y.; Yue S.; Fu K.","Zhao, Yuwei (58605472600); Yue, Shihong (7102296090); Fu, Keyi (58515805900)","58605472600; 7102296090; 58515805900","A parameter computation and optimization method in multi-directional exciting tumor treating fields","2026","Computer Methods and Programs in Biomedicine","285","","109545","","","0","10.1016/j.cmpb.2026.109545","https://www.scopus.com/pages/publications/105045029655?origin=resultslist","Background and Objectives Tumor Treating Fields (TTFs) in a quasi-electrostatic field represent an emerging and effective cancer therapy owing to their non-invasive, safe, portable, and low-cost advantages. However, the key electric parameters in TTFs remain unknown and TTFs are in a “black box” state. Essentially, the existing TTFs use only two alternating directions as excitations with fixed excitation times, but the multidirectional and targeted one can have a better treatment effect. Methods We develop a multi-directional excitation TTFs ( m -TTFs) system, and analytically derive a computation model for electric parameters such as potential, electric field intensity, and energy distribution within the m -TTFs system. According to the perturbation analysis, we further compute these parameters for any individual in whom all tissues have arbitrary dielectric properties, and optimize excitation times in the m -TTFs to approximately focus the electic energy on these lung lesions. Results Both simulations and experiments demonstrate high consistency between the computed parameters and actual values. The mean absolute error (MAE) for the computed electric parameters is low relative to the actual values. For the conductivity and permittivity of general tissues as well as those during dynamic respiratory processes, all three computed electric parameters exhibit low error compared to actual values. Optimizing the excitation strategy in the m -TTFs system significantly enhances the electric potential within the tumor. In actual experiments, we constructed three models under different respiratory phases. No significant discrepancies were observed between the measured and computed electric field intensities for a set of randomly selected points, the overall MAE was less than 0.6571. Conclusions Consequently, the proposed model to compute the key electric parameters can effectively solve the “black box” problem in both current TTFs and m -TTFs, and the designed m -TTFs system and optimized excitation methods provide a solid basis for improving TTFs protocols, enhancing applicability, and evaluating treatment outcomes. © 2026 Elsevier B.V.","Electric field intensity; Energy; Multi-directional excitation; Potential; Tumor treating fields","Algorithms; Computer Simulation; Humans; Neoplasms; Electric currents; Electric excitation; Electric field measurement; Electric fields; Electric network parameters; Electric potential; Optimization; Parameter estimation; Permittivity; Black boxes; Electric field intensities; Electric parameters; Energy; Excitation time; Mean absolute error; Multi-directional excitation; Parameter optimization; Potential; Tumor treating field; algorithm; antineoplastic protocol; Article; breathing; comparative study; computer model; conductance; dielectric constant; electric field; electric potential; energy; evaluation study; excitation; experiment; incentive; lung lesion; mean absolute error; neoplasm; parameters; process optimization; simulation; tumor model; computer simulation; human; therapy; Tumors","Article","Final","","Scopus","2-s2.0-105045029655"
"Li H.; Liu Z.; Zhou Y.; Zhang S.; Ding S.; Xie X.; Zhu W.; Han C.; Zhang Z.; Suo Y.; Li Z.; Wang Y.; Zhang G.; Jing J.; Liu T.","Li, Hao (60084755800); Liu, Ziyang (59448054600); Zhou, Yu (60706064600); Zhang, Shuo (57210730501); Ding, Shaodong (59248897900); Xie, Xuewei (57143174600); Zhu, Wanlin (7404232019); Han, Chong (59496817100); Zhang, Zhe (55882939500); Suo, Yue (57193207878); Li, Zheng (60706545100); Wang, Yongjun (8320879700); Zhang, Guanglei (55536868400); Jing, Jing (36910639500); Liu, Tao (56658127700)","60084755800; 59448054600; 60706064600; 57210730501; 59248897900; 57143174600; 7404232019; 59496817100; 55882939500; 57193207878; 60706545100; 8320879700; 55536868400; 36910639500; 56658127700","DGCD-3D: Difference-guided conditional diffusion model for low-field 3D MRI enhancement to assist stroke assessment","2026","Medical Image Analysis","113","","104183","","","0","10.1016/j.media.2026.104183","https://www.scopus.com/pages/publications/105042645545?origin=resultslist","Low-field (LF) magnetic resonance imaging (MRI) plays a crucial role in assisting clinicians with rapid stroke diagnosis. However, its inherent limitations, such as low signal-to-noise ratio (SNR) and suboptimal image quality, make accurate stroke lesion identification challenging. To address this, we propose a Difference-Guided Conditional Diffusion Model (DGCD-3D) to enhance image quality of LF MRI while preserving structural integrity of stroke lesions. Specifically, the model incorporates a difference-adaptive forward diffusion process that guides the diffusion dynamics based on differences. During training, multi-scale intrinsic features from LF MRI and prior spatial information of stroke lesions are explicitly encoded into the generative process. Furthermore, a time-adaptive multi-loss optimization strategy dynamically balances pixel-wise and perceptual losses at different timesteps. DGCD-3D was evaluated on a large-scale, clinically scarce paired LF–HF MRI dataset (n = 974) acquired within a mean interval of 18.5 min. Experimental results demonstrate that DGCD-3D substantially improves LF MRI image quality (PSNR = 28.26, SSIM = 0.896) and achieves significantly higher consistency with HF MRI in stroke lesion assessment (Spearman’s correlation coefficient ρ = 0.732) compared with the LF MRI (ρ = 0.680). Furthermore, a clinical authenticity assessment conducted by six experienced radiologists yielded a confusion rate of 51.6% and a confusion score of 5.64, further confirming the clinical reliability and broad applicability of the proposed approach. The codes and trained models will be released on GitHub: https://github.com/lihao9056/DGCD-3D . Copyright © 2026. Published by Elsevier B.V.","Deep learning; Diffusion model; Image quality enhancement; Ischemic stroke","Algorithms; Humans; Image Enhancement; Image Interpretation, Computer-Assisted; Imaging, Three-Dimensional; Magnetic Resonance Imaging; Reproducibility of Results; Signal-To-Noise Ratio; Stroke; Deep learning; Diagnosis; Diffusion; Dynamic contrast enhanced MRI; Image quality; Large datasets; Deep learning; Diffusion model; Image quality enhancements; Inherent limitations; Ischemic strokes; Lesion identifications; Low field; Low field magnetic resonance; Low signal-to-noise ratio; Stroke lesions; adult; Article; cerebrovascular accident; clinical assessment; cohort analysis; confusion; correlation coefficient; female; human; image quality; major clinical study; male; nuclear magnetic resonance imaging; quantitative analysis; radiologist; three-dimensional imaging; algorithm; computer assisted diagnosis; diagnostic imaging; image enhancement; procedures; reproducibility; signal noise ratio; Image enhancement","Article","Final","","Scopus","2-s2.0-105042645545"
"Liu F.; Zhang R.; Lv Z.; Zhao J.; Wu X.; Xie G.; Guo L.","Liu, Fengchun (60638814400); Zhang, Rong (57199381995); Lv, Zhongyue (59460104200); Zhao, Jianzhi (60638955300); Wu, Xiping (57217073262); Xie, Guomin (57203241412); Guo, Lijun (56456962000)","60638814400; 57199381995; 59460104200; 60638955300; 57217073262; 57203241412; 56456962000","Zero-shot arbitrary-scale super resolution in susceptibility-weighted imaging for cerebral microbleed analysis","2026","Computer Methods and Programs in Biomedicine","283","","109433","","","0","10.1016/j.cmpb.2026.109433","https://www.scopus.com/pages/publications/105039260640?origin=resultslist","Background and Objective: Susceptibility Weighted Imaging (SWI) plays a pivotal role in detecting cerebral microbleeds (CMBs), key biomarkers of vascular abnormalities and neurodegenerative diseases. Clinical protocols often use larger slice spacing to reduce scan time, resulting in low-resolution SWI with compromised through-plane detail. Although deep learning-based super-resolution (SR) methods show promise, they require large paired high-resolution (HR) and low-resolution (LR) datasets that are difficult to acquire in medical imaging. To address these challenges, we propose MagNeRF, a zero-shot, single-subject arbitrary-scale SR framework that learns an implicit prior from a single LR volume without external paired training data. Methods: MagNeRF introduces three key innovations for SWI: (1) a dilated patch-based sampling strategy to improve spatial context and local detail recovery; (2) a spherical sampling strategy to capture the radial gradient decay of magnetic susceptibility signals in SWI; and (3) adaptive loss functions (adaptive multi-scale structural similarity and adaptive mean squared error) that emphasize perceptual fidelity and structural preservation. Results: We rigorously evaluated MagNeRF on two SWI datasets targeting CMBs. Results demonstrate that MagNeRF outperforms state-of-the-art methods, producing reconstructed SWI volumes with high visual fidelity and preserved diagnostically relevant structures. Further validation on a T1-weighted dataset and a real-world LR T2*-weighted dataset confirms its robustness across diverse MRI contrasts. Notably, downstream CMB lesion segmentation using the reconstructed HR images achieves performance closely approaching that of the original HR data, underscoring the clinical utility of the proposed approach. Conclusions: MagNeRF shows significant potential in preserving clinically meaningful microbleed features in SWI. By enabling HR reconstruction from LR inputs, MagNeRF reduces patient burden, enhances diagnostic accuracy, and broadens the clinical applicability of SWI. © 2026 Elsevier B.V.","Cerebral microbleeds; Neural Radiance Field; Super-resolution; Susceptibility Weighted Imaging; Zero-shot","Algorithms; Brain; Cerebral Hemorrhage; Deep Learning; Humans; Image Interpretation, Computer-Assisted; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Biomedical signal processing; Brain; Deep learning; Diagnosis; Image reconstruction; Image segmentation; Large datasets; Learning systems; Magnetic resonance imaging; Medical imaging; Neurodegenerative diseases; Optical resolving power; Scales (weighing instruments); Cerebral microbleeds; Clinical protocols; Lower resolution; Neural radiance field; Neurodegenerative; Sampling strategies; Superresolution; Susceptibility weighted Imaging; Vascular abnormalities; Zero-shot; aged; Article; brain hemorrhage; brain tumor; cerebrovascular accident; clinical article; cohort analysis; controlled study; deep learning; human; image reconstruction; magnetic neural radiance field; magnetism; neuroimaging; susceptibility weighted imaging; T1 weighted imaging; T2 weighted imaging; algorithm; brain; computer assisted diagnosis; deep learning; diagnostic imaging; image processing; nuclear magnetic resonance imaging; procedures; Magnetic susceptibility","Article","Final","","Scopus","2-s2.0-105039260640"
"Huang Y.; Zheng X.; Dong S.","Huang, Yuying (59970186500); Zheng, Xiaorou (57216768681); Dong, Shoubin (59656852800)","59970186500; 57216768681; 59656852800","Causality-Guided Diffusion and Fusion of incomplete multi-modal data for robust survival prognosis","2026","Medical Image Analysis","113","","104207","","","0","10.1016/j.media.2026.104207","https://www.scopus.com/pages/publications/105044233724?origin=resultslist","Accurate integration of whole-slide images (WSIs) and genomic data is essential for improving the reliability and interpretability of survival prognosis. However, current methods face core challenges of insufficient robustness in both cross-modal fusion and the handling of incomplete data. To reduce computational burden, current approaches typically compress WSIs independently, which disconnects the inherent biological links between histopathology images and genomic information. Meanwhile, prevalent attention-based fusion methods rely heavily on fitting statistical correlations from data, making it difficult to distinguish genuine biological associations from spurious statistical dependencies. Moreover, when genomic data is incomplete, most methods perform feature imputation solely by learning from data distributions, without ensuring the biological plausibility of the imputed features. To address these issues, we propose a Causality-Guided Diffusion and Fusion model (CGDF), which jointly regularizes both feature generation and fusion through a Causal Effect Matrix. First, we design a cross-modal prototype learning method that is based on mutual information optimization to compress WSIs features. We then construct a Causal Graph Convolutional Network to learn a Causal Effect Matrix, which guides a Diffusion Transformer in generating biologically plausible genomic features for missing data. Finally, we introduce a Causal Attention Fusion Network to achieve robust cross-modal integration. Experiments on five public TCGA datasets demonstrate that CGDF outperforms state-of-the-art methods in survival prediction and clinical grading tasks under conditions of complete data and missing genomic data. © 2026 Elsevier B.V.","Clustering; Diffusion generation; Genomics; Incomplete modality; Multi-modal fusion; Survival prognosis; Whole-slide images","Algorithms; Humans; Image Interpretation, Computer-Assisted; Prognosis; Reproducibility of Results; Survival Analysis; Bioinformatics; Data integration; Diagnosis; Learning systems; Matrix algebra; Modal analysis; Molecular biology; 'current; Clusterings; Cross-modal; Diffusion generation; Genomic data; Genomics; Incomplete modality; Multi-modal fusion; Survival prognose; Whole slide images; Article; cancer prognosis; cancer registry; cancer survival; causality guided diffusion and fusion model; cell function; controlled study; convolution algorithm; cross validation; diffusion; endometrium carcinoma; epithelial mesenchymal transition; feature extraction; feature learning (machine learning); G2 phase cell cycle checkpoint; Gaussian noise; histology; human; invasive ductal breast carcinoma; lung adenocarcinoma; predictive model; stomach adenocarcinoma; survival analysis; survival prediction; survival time; transitional cell carcinoma of the bladder; uterus carcinoma; algorithm; computer assisted diagnosis; procedures; prognosis; reproducibility; Diffusion","Article","Final","","Scopus","2-s2.0-105044233724"
"Fischer S.M.; Kiechle J.; Daza L.; Felsner L.; Osuala R.; Lang D.M.; Lekadir K.; Peeken J.C.; Schnabel J.A.","Fischer, Stefan M. (57700179000); Kiechle, Johannes (58616011400); Daza, Laura (57200854916); Felsner, Lina (57194395522); Osuala, Richard (57194042562); Lang, Daniel M. (57874804000); Lekadir, Karim (15042517700); Peeken, Jan C. (57194764088); Schnabel, Julia A. (7003492772)","57700179000; 58616011400; 57200854916; 57194395522; 57194042562; 57874804000; 15042517700; 57194764088; 7003492772","Progressive growing of patch size: Curriculum learning for accelerated and improved medical image segmentation","2026","Medical Image Analysis","113","","104195","","","0","10.1016/j.media.2026.104195","https://www.scopus.com/pages/publications/105044503121?origin=resultslist","In this work, we introduce Progressive Growing of Patch Size (PGPS), an automatic curriculum learning approach for 3D medical image segmentation. Curriculum learning structures the training process by presenting progressively more complex samples to the model, often improving training convergence. In our case, we operationalize this by starting training with small patch sizes and gradually increasing them, which naturally improves the foreground-to-background class voxel ratio in early training stages. We evaluate our approach in two distinct settings. First, a resource-efficient mode maintains a constant batch size throughout training to reduce the input tensor size and computational cost (FLOPs) relative to conventional training. Second, a performance mode inversely scales the batch size relative to the patch volume, keeping the total FLOPs comparable to standard training while maximizing final segmentation quality. Both modes are evaluated on segmentation performance (Dice score) and computational costs across 15 diverse and popular 3D medical image segmentation tasks. The resource-efficient mode matches the segmentation performance of the conventional constant patch size baseline while reducing wall-clock training time to only 44%. We show that the performance mode improves upon the constant patch size baseline, achieving a statistically significant relative gain in mean Dice score of 1.28%. Remarkably, the performance mode surpasses the constant patch size baseline across all 15 tasks, while simultaneously reducing wall-clock training time to only 89%. We found that the benefits are particularly pronounced for tasks with severe foreground-to-background voxel imbalance, such as lesion segmentation. As a consequence of the improved convergence, the proposed performance mode reduces segmentation performance variance relative to conventional constant patch size training, making model comparisons less sensitive to training stochasticity. Finally, our experiments demonstrate that PGPS is not tied to a specific architecture but represents a broadly applicable strategy that consistently boosts performance across diverse segmentation models, including UNet, UNETR, and SwinUNETR. In summary, this simple yet effective transformation of the input sampling strategy substantially improves both segmentation performance and training efficiency, while remaining compatible with diverse segmentation backbones. © 2026 The Authors.","3D medical image segmentation; Class imbalance; Curriculum learning; Patch sampling","Algorithms; Curriculum; Humans; Image Enhancement; Image Interpretation, Computer-Assisted; Imaging, Three-Dimensional; Machine Learning; Pattern Recognition, Automated; Sensitivity and Specificity; Computational efficiency; Cost reduction; Image enhancement; Learning systems; Medical image processing; Stochastic models; Stochastic systems; Tensors; 3D medical image; 3d medical image segmentation; Class imbalance; Curriculum learning; Medical image segmentation; Patch sampling; Patch size; Performance; Resource-efficient; Segmentation performance; Article; benchmarking; comparative study; curriculum; image segmentation; learning; noise; Vanilla; algorithm; automated pattern recognition; computer assisted diagnosis; curriculum; human; image enhancement; machine learning; procedures; sensitivity and specificity; three-dimensional imaging; Image segmentation","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105044503121"
"Alqahtani R.T.; Simos T.E.; Mourtas S.D.; Katsikis V.N.","Alqahtani, Rubayyi T. (54894354200); Simos, Theodore E. (7102787018); Mourtas, Spyridon D. (57207943263); Katsikis, Vasilios N. (14622656900)","54894354200; 7102787018; 57207943263; 14622656900","Handling uncertainty in portfolio optimization: A neutrosophic logic adaptive neural network solver for quadratic programming","2026","Neural Networks","202","","109026","","","0","10.1016/j.neunet.2026.109026","https://www.scopus.com/pages/publications/105036848274?origin=resultslist","Numerous domains, including robotics and artificial intelligence, make extensive use of time-varying quadratic programming (TVQP). Because of the TVQP’s importance, a novel adaptive neutrosophic logic/fuzzy neural network TVQP solver, called NZNN-TVQP, is introduced in this work. The proposed TVQP solver uses a recently developed neutrosophic logic/fuzzy adaptive zeroing neural network (NZNN) technique as well as a neutrosophic logic/fuzzy adaptive penalty function. It is important to mention that the NZNN is an advancement on the conventional zeroing neural network (ZNN) technique, which has shown great promise in solving time-varying tasks. To address the TVQP task, the performance of four variations of the NZNN-TVQP solver are examined. All variations of the solver perform remarkably well, as demonstrated by two simulation tests and two real-world applications to portfolio selection problem. © 2026 Elsevier Ltd. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Fuzzy system; Neutrosophic logic; Portfolio selection; Time-varying quadratic programming; Zeroing neural network","Adaptive Algorithms; Algorithms; Computer Simulation; Fuzzy Logic; Logic; Neural Networks, Computer; Uncertainty; Data mining; Financial data processing; Fuzzy inference; Fuzzy neural networks; Fuzzy systems; Time varying networks; Adaptive neural networks; Fuzzy adaptive; Neural-networks; Neutrosophic logic; Portfolio optimization; Portfolio selection; Time varying; Time-varying quadratic programming; Uncertainty; Zeroing neural network; article; artificial intelligence; controlled study; data mining; fuzzy logic; fuzzy system; logic; nerve cell network; nonhuman; robotics; simulation; uncertainty; adaptive algorithm; algorithm; artificial neural network; computer simulation; fuzzy logic; uncertainty; Quadratic programming","Article","Final","","Scopus","2-s2.0-105036848274"
"Zhang M.; Gu Y.; Chen X.; Zheng B.; Wu D.; Zhang J.; Wu Y.; Liu Y.; Zhao Y.","Zhang, Mingen (59318325500); Gu, Yuanyuan (57699522300); Chen, Xu (57221568633); Zheng, Botian (59548734600); Wu, Donghan (59798964000); Zhang, Jinxian (59802386300); Wu, Yufei (57201697735); Liu, Yonghuai (7410228990); Zhao, Yitian (56583188900)","59318325500; 57699522300; 57221568633; 59548734600; 59798964000; 59802386300; 57201697735; 7410228990; 56583188900","Enhancing Trustworthiness of Semantic Segmentation in Cataract Surgery Videos via Intra-Phase Label Propagation","2026","IEEE Journal of Biomedical and Health Informatics","30","8","","7322","7333","2","10.1109/JBHI.2025.3568023","https://www.scopus.com/pages/publications/105004656878?origin=resultslist","Accurate segmentation of semantic features is a pivotal procedure for cataract surgery assistance, surgical skill assessment and related applications. However, previous studies have failed to consider the instance-level feature similarity of instruments across different surgical phases in cataract surgery videos, leading to unreliable decision-making regarding instrument categories. In this study, we propose a label propagation framework to effectively leverage the consistency of phase-specific instruments, which utilizes the initial frame labels from each surgical phase to predict masks for the remaining frames, achieving precise and trustworthy semantic segmentation of cataract surgery videos. Specifically, we design a pseudo-label generation and filtering strategy to automatically obtain highly reliable initial frame labels for each surgical phase. In addition, we establish a fixed-size memory bank with an adaptive update module to ensure long-term applicability in real surgical environments. To address the common problem of blurred edges in cataract surgery scenes, we develop a semantic edge perception module to allow the model to focus on and distinguish the edges of different objects. The proposed method achieved an mIoU of 80.7% and 88.8% on a publicly available dataset (14 categories) and a private dataset (12 categories) with a total of 9,723 frames, respectively, significantly outperforming the state-of-the-art methods and other label propagation-based approaches. Furthermore, our method minimizes memory consumption and maintains about 30 FPS while processing long video sequences.  © 2013 IEEE.","Cataract surgery; label propagation; semantic segmentation","Algorithms; Cataract Extraction; Humans; Image Processing, Computer-Assisted; Semantics; Video Recording; Grafts; Image coding; Transplantation (surgical); Adaptive update; Cataract surgeries; Decisions makings; Filtering strategies; Fixed size; Label propagation; Memory banks; Semantic features; Semantic segmentation; Skill assessment; Article; capsulorhexis; cataract; human; image segmentation; semantic segmentation; trustworthiness; algorithm; cataract extraction; devices; image processing; procedures; semantics; videorecording; Semantic Segmentation","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105004656878"
"Ma J.; Zhang H.; Zhang J.; Wang L.","Ma, Jiawei (57285657700); Zhang, Huaguang (60229464800); Zhang, Juan (57210997596); Wang, Le (57222524565)","57285657700; 60229464800; 57210997596; 57222524565","A novel dynamic signal Lemma for predefined-time stabilization of high-order nonlinear systems with dynamic uncertainties","2026","Neural Networks","201","","108891","","","0","10.1016/j.neunet.2026.108891","https://www.scopus.com/pages/publications/105034726359?origin=resultslist","This research considers the problem of predefined-time adaptive neural control for high-order nonlinear systems with dynamics uncertainties. Through the application of neural networks, the unknown nonlinear functions of the systems are approximated. In order to avoid the “complexity explosion problem”, a novel predefined-time dynamics surface is designed for high-order nonlinear systems. Regarding the dynamics uncertainties existing within the systems, this paper designs and introduces a modified predefined-time dynamics signal to address the aforementioned issue. By using a backstepping design scheme, the neural predefined-time control approach is proposed so that all signals in considered systems are bounded within a predefined time. To verify the validity of the proposed method, an illustrative example is presented. © 2026 Published by Elsevier Ltd.","Dynamics surface control; Dynamics uncertainties; High-order nonlinear systems; Neural control; Predefined-time control","Algorithms; Neural Networks, Computer; Nonlinear Dynamics; Soft Computing; Time Factors; Uncertainty; Backstepping; Dynamics; Neural networks; Adaptive neural control; Dynamic signals; Dynamic surface control; Dynamics uncertainties; High-order nonlinear system; Neural control; Neural-networks; Predefined-time control; Time control; Time dynamic; article; clinical article; controlled study; drug therapy; explosion; human; nerve cell network; nonlinear system; pharmaceutics; uncertainty; validity; algorithm; artificial neural network; soft computing; time factor; uncertainty; Adaptive control systems","Article","Final","","Scopus","2-s2.0-105034726359"
"Ferretti M.; Pagliaccia M.; Baggiano A.; Lovato L.; Angeli F.; Armillotta M.; Bergamaschi L.; Pizzi C.; Pontone G.; Corino V.D.A.","Ferretti, Meri (59410943200); Pagliaccia, Michele (58673043000); Baggiano, Andrea (57210310775); Lovato, Luigi (6701832648); Angeli, Francesco (57215049475); Armillotta, Matteo (57221833524); Bergamaschi, Luca (57217516919); Pizzi, Carmine (7004341999); Pontone, Gianluca (8342393600); Corino, Valentina D.A. (8046015200)","59410943200; 58673043000; 57210310775; 6701832648; 57215049475; 57221833524; 57217516919; 7004341999; 8342393600; 8046015200","CardioRadNet: Cardiac mass diagnosis through integrated segmentation and radiomic analysis","2026","Computer Methods and Programs in Biomedicine","284","","109448","","","0","10.1016/j.cmpb.2026.109448","https://www.scopus.com/pages/publications/105039704522?origin=resultslist","Background and objective Cardiac masses (CMs), though rare, include a wide spectrum of benign and malignant lesions that require distinct therapeutic strategies. Prior studies typically address narrow classification tasks (e.g., thrombus vs tumor) and rely on manually delineated regions. Building on these gaps, we introduce CardioRadNet: the first integrated framework combining deep learning segmentation and radiomics-based classification on contrast-free T1-weighted cardiac MR, designed to differentiate benign from malignant CMs. Methods A total of 127 patients with pathologically confirmed CMs (62 malignant, 65 benign) were included. A segmentation network incorporating point-based guidance was developed for mass delineation. Radiomic features were extracted from both manually and semiautomatically segmented volumes, and two separate radiomics-based classification models were developed accordingly. Feature selection and classifier performance were optimized using a 5-fold cross-validation. Results The segmentation network achieved a Dice score of 0.78, with 88% of the radiomic features extracted from the semiautomatic ROIs showing good reproducibility (ICC > 0.6) when compared with those derived from manual ROIs. The two models achieved identical balanced accuracy (0.85) and the same number of misclassifications (both used 10 features). Notably, the semiautomated ROI model yielded one fewer false negative, thereby reducing missed malignant cases. Conclusion CardioRadNet offers a novel, accurate and contrast-free solution for comprehensive CM classification. Unlike prior studies, it includes the full spectrum of CMs and uses semiautomated segmentation for broader clinical applicability. Overall, this approach supports scalable integration into routine CMR workflows as a decision-support tool for early risk stratification and, in turn, improved patient management. © 2026 Elsevier B.V.","Cardiac masses; Classification; Deep learning; Radiomics; Segmentation network","Algorithms; Deep Learning; Heart Neoplasms; Humans; Image Interpretation, Computer-Assisted; Magnetic Resonance Imaging; Radiomics; Reproducibility of Results; Cardiology; Computer aided diagnosis; Decision making; Decision support systems; Heart; Patient monitoring; Risk management; Benign lesion; Cardiac mass; Deep learning; Integrated segmentation; Malignant lesion; Mass diagnosis; Radiomic; Segmentation network; Therapeutic strategy; Wide spectrum; Article; benign cardiac tumor; cardiac imaging; cardiovascular magnetic resonance; controlled study; cross validation; decision tree; deep learning; diagnostic accuracy; diagnostic test accuracy study; feature extraction; feature selection; heart metastasis; heart tumor; human; image segmentation; least absolute shrinkage and selection operator; logistic regression analysis; major clinical study; malignant cardiac tumor; pseudotumor; radiomics; reproducibility; residual neural network; sensitivity and specificity; support vector machine; T1 weighted imaging; algorithm; computer assisted diagnosis; deep learning; diagnostic imaging; heart tumor; nuclear magnetic resonance imaging; procedures; Classification (of information); Deep learning","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105039704522"
"Van Nistelrooij N.; Kramer L.; Kempers S.; Beyer M.; Bolelli F.; Xi T.; Berga S.; Heiland M.; Maier-Hein K.H.; Vinayahalingam S.; Isensee F.","Van Nistelrooij, Niels (57964569800); Kramer, Lars (57222525580); Kempers, Steven (57224683839); Beyer, Michel (58297428700); Bolelli, Federico (57191873730); Xi, Tong (36708902400); Berga, Stefaan (60778066000); Heiland, Max (6603786353); Maier-Hein, Klaus H. (55647018100); Vinayahalingam, Shankeeth (57209450660); Isensee, Fabian (57194378532)","57964569800; 57222525580; 57224683839; 58297428700; 57191873730; 36708902400; 60778066000; 6603786353; 55647018100; 57209450660; 57194378532","ToothSeg: Robust Tooth Instance Segmentation and Numbering in CBCT Using Deep Learning and Self-Correction","2026","IEEE Journal of Biomedical and Health Informatics","30","8","","6801","6812","1","10.1109/JBHI.2025.3650444","https://www.scopus.com/pages/publications/105026722193?origin=resultslist","Accurate interpretation of cone-beam computed tomography (CBCT) scans is critical for oral diagnosis and treatment planning. Existing methods for automated tooth segmentation in CBCT face challenges, such as difficulties in generalizing across imaging artifacts and anatomical variations, as well as requiring manual revisions in many cases. To address these limitations, this study introduces ToothSeg, a fully automated approach for tooth instance segmentation and numbering in CBCT using deep learning and self-correction. ToothSeg combines semantic and instance segmentation into a unified method where their respective strengths are complemented. In particular, self-correction is employed when combining the segmentations, resolving merged or split teeth and determining the optimal sequence of tooth numbers for each dental arch. We conducted a comprehensive evaluation using a diverse in-house dataset (n = 1282, 25+ devices) and the publicly available ToothFairy2 challenge dataset (n = 480, 1 device), including an ablation study, a comparison to state-of-the-art methods, and an analysis of challenging cases. Compared to an optimized semantic segmentation model, including instance segmentation and self-correction consistently improved tooth segmentation (True Positive Dice: 93.6% to 94.3%) and tooth detection and numbering (multiclass instance F1: 94.2% to 95.5%). Furthermore, ToothSeg outperformed the other methods on both datasets (True Positive Dice: ≥+0.4%, multiclass instance F1: ≥+1.8%), particularly for challenging cases. This study provides a promising approach for automated tooth segmentation and numbering in CBCT, which is significant for reducing manual workload and supporting scalable, data-driven research in oral and craniofacial health.  © 2026 IEEE.","3D segmentation; cone-beam computed tomography; deep learning; dental imaging; tooth instance segmentation and numbering","Algorithms; Cone-Beam Computed Tomography; Deep Learning; Humans; Image Processing, Computer-Assisted; Tooth; Automation; Computerized tomography; Diagnosis; Semantic Segmentation; Semantics; 3D segmentation; Computed tomography scan; Cone-beam computed tomography; Deep learning; Dental imaging; Oral diagnosis; Self-correction; Teeth segmentation; Tooth instance segmentation and numbering; True positive; anatomical concepts; Article; artificial intelligence; cone beam computed tomography; data processing; deep learning; human; image analysis; image artifact; optimal sequence of tooth numbers; removing false positive instances; robust tooth instance segmentation and numbering; three-dimensional imaging; tooth arch; training; treatment planning; volume of distribution; algorithm; diagnostic imaging; image processing; procedures; tooth; Deep learning","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-105026722193"
